_id,lat,lon
,43.01278696102958,-83.68822156092375
,43.01268624218772,-83.68811980389066
,43.01267095095068,-83.68809819279319
,43.01266903092399,-83.68809418398838
,43.01266649931925,-83.6880848458322
,43.01247446777765,-83.68790969374791
,43.01192723941359,-83.68743372912104
,43.01192723941359,-83.68743372912104
,43.01192723941359,-83.68743372912104
,43.01192723941359,-83.68743372912104
,43.011629702119876,-83.68712933473938
,43.01147967526803,-83.68696998530487
,43.01115800195506,-83.6866221357806
,43.01115800195506,-83.6866221357806
,43.01115800195506,-83.6866221357806
,43.01062244155912,-83.68604394665267
,43.00968871149549,-83.68498658698793
,43.00968871149549,-83.68498658698793
,43.00968871149549,-83.68498658698793
,43.00953178777939,-83.68479739551523
,43.009485817513536,-83.68474163447902
,43.009485817513536,-83.68474163447902
,43.00945610239916,-83.68470672868074
,43.009428295114745,-83.68467000481934
,43.00941689896895,-83.6846575408485
,43.00941122861482,-83.68465848179629
,43.00941149965177,-83.6846589765326
,43.009296160374845,-83.68454419647006
,43.00852621714149,-83.68371193314186
,43.00753613053449,-83.68263046435867
,43.006811669093324,-83.68184259837517
,43.00645771582274,-83.68145756199779
,43.005787136851865,-83.68070732326616
,43.00575608238466,-83.6806700515329
,43.00547731197436,-83.680367084563
,43.00547731197436,-83.680367084563
,43.00547731197436,-83.680367084563
,43.00481545431277,-83.6796809488278
,43.004612200209415,-83.67947678057321
,43.00440769447387,-83.67927155771889
,43.00378900533545,-83.67863745458335
,43.00378900533545,-83.67863745458335
,43.002258765782464,-83.67760424270118
,42.98917244365244,-83.67650105665706
,42.98911005876767,-83.67659283309135
,42.988987316034745,-83.67744351988591
,42.988987316034745,-83.67744351988591
,42.988987316034745,-83.67744351988591
,42.98898094630114,-83.67776433951042
,42.98896746687175,-83.67847144353416
,42.98896746687175,-83.67847144353416
,42.98895994687732,-83.6788369228293
,42.988953309500936,-83.67920017008078
,42.98894405147484,-83.67954555415172
,42.98893220593065,-83.67983958805794
,42.988853801148665,-83.68041420833457
,42.98878491212766,-83.68048408105318
,42.98878491212766,-83.68048408105318
,42.988558547014584,-83.68052393907811
,42.988558547014584,-83.68052393907811
,42.988558547014584,-83.68052393907811
,42.988558547014584,-83.68052393907811
,42.988408950474366,-83.6805311605672
,42.988408950474366,-83.6805311605672
,42.988408950474366,-83.6805311605672
,42.98824726691749,-83.68053812769875
,42.98808318976069,-83.68054120349628
,42.98808318976069,-83.68054120349628
,42.98808318976069,-83.68054120349628
,42.98808318976069,-83.68054120349628
,42.987912981282854,-83.68053965468411
,42.987912981282854,-83.68053965468411
,42.987912981282854,-83.68053965468411
,42.987912981282854,-83.68053965468411
,42.98774375961152,-83.68053941652288
,42.98774375961152,-83.68053941652288
,42.98774375961152,-83.68053941652288
,42.98774375961152,-83.68053941652288
,42.98774375961152,-83.68053941652288
,42.98757763874052,-83.68054197882628
,42.98757763874052,-83.68054197882628
,42.98741604368935,-83.68054488049025
,42.98741604368935,-83.68054488049025
,42.98741604368935,-83.68054488049025
,42.98725891905821,-83.68054670012357
,42.98725891905821,-83.68054670012357
,42.98725891905821,-83.68054670012357
,42.9867932292605,-83.68053520134491
,42.9867932292605,-83.68053520134491
,42.986495800724576,-83.68050373272546
,42.98633161556336,-83.68049778184006
,42.98633161556336,-83.68049778184006
,42.985733258232436,-83.68047288753247
,42.985733258232436,-83.68047288753247
,42.985733258232436,-83.68047288753247
,42.985733258232436,-83.68047288753247
,42.985733258232436,-83.68047288753247
,42.98548635521124,-83.68046389533639
,42.98548635521124,-83.68046389533639
,42.98548635521124,-83.68046389533639
,42.985403384523266,-83.68046168392495
,42.985403384523266,-83.68046168392495
,42.985403384523266,-83.68046168392495
,42.98534022062898,-83.68047189415681
,42.98534022062898,-83.68047189415681
,42.9852949335696,-83.68052251385423
,42.9852949335696,-83.68052251385423
,42.9852949335696,-83.68052251385423
,42.9852949335696,-83.68052251385423
,42.9852949335696,-83.68052251385423
,42.98526536140376,-83.68061296161846
,42.98526536140376,-83.68061296161846
,42.98526536140376,-83.68061296161846
,42.98526536140376,-83.68061296161846
,42.985248918122046,-83.6807392240318
,42.985248918122046,-83.6807392240318
,42.985248918122046,-83.6807392240318
,42.985248918122046,-83.6807392240318
,42.985240141216266,-83.68089206145775
,42.985240141216266,-83.68089206145775
,42.985240141216266,-83.68089206145775
,42.985240141216266,-83.68089206145775
,42.985236635436266,-83.68123075569979
,42.985236635436266,-83.68123075569979
,42.985236635436266,-83.68123075569979
,42.985236635436266,-83.68123075569979
,42.985236635436266,-83.68123075569979
,42.9852420363275,-83.6813872651929
,42.9852420363275,-83.6813872651929
,42.98525024330962,-83.68151172593376
,42.98525024330962,-83.68151172593376
,42.98525844274073,-83.68159834004973
,42.98525844274073,-83.68159834004973
,42.985396020959,-83.68175006441388
,42.985396020959,-83.68175006441388
,42.985396020959,-83.68175006441388
,42.98570338141373,-83.68177427625358
,42.98591202167388,-83.68177806203893
,42.98591202167388,-83.68177806203893
,42.98591202167388,-83.68177806203893
,42.98591202167388,-83.68177806203893
,42.98591202167388,-83.68177806203893
,42.986141363860696,-83.68178231259654
,42.9863860285987,-83.68179259799503
,42.9863860285987,-83.68179259799503
,42.98664898913976,-83.68180342101422
,42.98664898913976,-83.68180342101422
,42.98664898913976,-83.68180342101422
,42.98664898913976,-83.68180342101422
,42.987154236718034,-83.68182014553624
,42.987392613270366,-83.68183035319429
,42.987392613270366,-83.68183035319429
,42.987392613270366,-83.68183035319429
,42.98762044287063,-83.68183960133642
,42.98762044287063,-83.68183960133642
,42.98762044287063,-83.68183960133642
,42.98803049966262,-83.68185756809257
,42.98803049966262,-83.68185756809257
,42.98820614791515,-83.68187147907902
,42.98846939891999,-83.68192963229244
,42.98846939891999,-83.68192963229244
,42.98846939891999,-83.68192963229244
,42.98846939891999,-83.68192963229244
,42.98846939891999,-83.68192963229244
,42.98846939891999,-83.68192963229244
,42.9885670794007,-83.68195980772731
,42.98864101982715,-83.6819796283407
,42.98864101982715,-83.6819796283407
,42.98876708465346,-83.68201557327677
,42.98876708465346,-83.68201557327677
,42.98885255906784,-83.68259077202801
,42.988845211009675,-83.68280688002751
,42.98884209997677,-83.6829773197003
,42.98884406948486,-83.68302908203495
,42.98884655207987,-83.68313032224422
,42.98884655207987,-83.68313032224422
,42.98884655207987,-83.68313032224422
,42.9886196924283,-83.68323557126031
,42.9886196924283,-83.68323557126031
,42.9886196924283,-83.68323557126031
,42.9886196924283,-83.68323557126031
,42.98820173939885,-83.68323388592371
,42.98820173939885,-83.68323388592371
,42.98820173939885,-83.68323388592371
,42.98820173939885,-83.68323388592371
,42.987934261780374,-83.68321415022939
,42.987934261780374,-83.68321415022939
,42.987934261780374,-83.68321415022939
,42.987934261780374,-83.68321415022939
,42.987934261780374,-83.68321415022939
,42.98702246884653,-83.68316745141678
,42.98702246884653,-83.68316745141678
,42.98702246884653,-83.68316745141678
,42.98702246884653,-83.68316745141678
,42.98702246884653,-83.68316745141678
,42.98702246884653,-83.68316745141678
,42.98702246884653,-83.68316745141678
,42.98637530685938,-83.68314352760723
,42.98637530685938,-83.68314352760723
,42.985403480208966,-83.68309964689232
,42.98509283857891,-83.68308731808092
,42.98509283857891,-83.68308731808092
,42.98447998013018,-83.6830616857877
,42.98447998013018,-83.6830616857877
,42.98447998013018,-83.6830616857877
,42.98447998013018,-83.6830616857877
,42.98447998013018,-83.6830616857877
,42.98447998013018,-83.6830616857877
,42.98447998013018,-83.6830616857877
,42.98447998013018,-83.6830616857877
,42.98447998013018,-83.6830616857877
,42.98447998013018,-83.6830616857877
,42.9841741275309,-83.68304956377223
,42.9841741275309,-83.68304956377223
,42.98327639631517,-83.68300598416003
,42.98327639631517,-83.68300598416003
,42.9824931314283,-83.6829662296584
,42.982085558067695,-83.68293483177793
,42.982085558067695,-83.68293483177793
,42.98194408627739,-83.68292243892951
,42.98178120179876,-83.68291303035313
,42.98167587399893,-83.68291019023988
,42.98167587399893,-83.68291019023988
,42.98163173966511,-83.68290486029504
,42.981427401906124,-83.68288184891965
,42.981427401906124,-83.68288184891965
,42.981269324630986,-83.68286742879795
,42.981269324630986,-83.68286742879795
,42.980767476697324,-83.68280427110807
,42.980767476697324,-83.68280427110807
,42.980767476697324,-83.68280427110807
,42.980767476697324,-83.68280427110807
,42.980767476697324,-83.68280427110807
,42.98048939811425,-83.68206575630052
,42.980560017315646,-83.68173840487415
,42.980560017315646,-83.68173840487415
,42.980560017315646,-83.68173840487415
,42.980560017315646,-83.68173840487415
,42.980560017315646,-83.68173840487415
,42.98063914351614,-83.68170709035624
,42.98063914351614,-83.68170709035624
,42.98136918406543,-83.68162458314379
,42.98150383403861,-83.68066098499092
,42.98151280633302,-83.68033893090505
,42.98153344097372,-83.67926609287599
,42.98156995984112,-83.67693648673499
,42.98157763592603,-83.67617318390994
,42.98158038921513,-83.67581612073906
,42.98158038921513,-83.67581612073906
,42.981583260835414,-83.67522665322016
,42.981583260835414,-83.67522665322016
,42.981583260835414,-83.67522665322016
,42.98158477050654,-83.67501366826188
,42.98158477050654,-83.67501366826188
,42.98158408243131,-83.67477992806447
,42.98158408243131,-83.67477992806447
,42.98153900507693,-83.6745195764022
,42.981331787230204,-83.67441171288468
,42.981331787230204,-83.67441171288468
,42.981331787230204,-83.67441171288468
,42.98115963792252,-83.67435572774454
,42.98008378240286,-83.67407610337754
,42.98008378240286,-83.67407610337754
,42.9798882908912,-83.67402753002675
,42.97955981704801,-83.6739443346897
,42.97955981704801,-83.6739443346897
,42.97846179149198,-83.67369244034764
,42.97846179149198,-83.67369244034764
,42.97836810713908,-83.67366920890815
,42.97779712623641,-83.67353405889514
,42.97779712623641,-83.67353405889514
,42.97779712623641,-83.67353405889514
,42.97779712623641,-83.67353405889514
,42.97779712623641,-83.67353405889514
,42.97660040566063,-83.67325965870081
,42.97660040566063,-83.67325965870081
,42.97660040566063,-83.67325965870081
,42.97660040566063,-83.67325965870081
,42.97660040566063,-83.67325965870081
,42.97660040566063,-83.67325965870081
,42.97660040566063,-83.67325965870081
,42.97660040566063,-83.67325965870081
,42.97565914693743,-83.67304545694718
,42.97565914693743,-83.67304545694718
,42.97565914693743,-83.67304545694718
,42.97565914693743,-83.67304545694718
,42.97565914693743,-83.67304545694718
,42.97565914693743,-83.67304545694718
,42.97475709163834,-83.67284747718583
,42.97475709163834,-83.67284747718583
,42.97475709163834,-83.67284747718583
,42.97446645355116,-83.6742203912782
,42.97446132515023,-83.67458298262304
,42.97446132515023,-83.67458298262304
,42.97444112546348,-83.67570163473725
,42.97444112546348,-83.67570163473725
,42.97444112546348,-83.67570163473725
,42.97444112546348,-83.67570163473725
,42.97444112546348,-83.67570163473725
,42.97444112546348,-83.67570163473725
,42.97442506028722,-83.67643020825072
,42.97442506028722,-83.67643020825072
,42.97442506028722,-83.67643020825072
,42.97442506028722,-83.67643020825072
,42.97442506028722,-83.67643020825072
,42.974411286923036,-83.67675280786764
,42.974369478264,-83.67780405280067
,42.974369478264,-83.67780405280067
,42.974369478264,-83.67780405280067
,42.974372821579955,-83.68007025025655
,42.974372821579955,-83.68007025025655
,42.97434854548979,-83.68236947001903
,42.97434439533994,-83.68273839865141
,42.97428088836363,-83.68610889084911
,42.97420645373506,-83.6923755063858
,42.974242507298364,-83.69241786227536
,42.97420866001814,-83.69299742778927
,42.97420866001814,-83.69299742778927
,42.97420866001814,-83.69299742778927
,42.97408743052543,-83.70467251376287
,42.97441377954084,-83.73592165110966
,42.975751284449444,-83.74018265380306
,42.975844885795176,-83.7412147172863
,42.97517472828219,-83.74549210814784
,42.97449402847419,-83.74872111025424
,42.976117854692745,-83.77115973725486
,42.976117854692745,-83.77115973725486
,42.976117854692745,-83.77115973725486
,42.976117854692745,-83.77115973725486
,42.976117854692745,-83.77115973725486
,42.976117854692745,-83.77115973725486
,42.976117854692745,-83.77115973725486
,42.97634035321605,-83.77058967653035
,42.97634035321605,-83.77058967653035
,42.97634035321605,-83.77058967653035
,42.97634035321605,-83.77058967653035
,42.97634035321605,-83.77058967653035
,42.97634035321605,-83.77058967653035
,42.97645875963162,-83.77027917663392
,42.97645875963162,-83.77027917663392
,42.97645875963162,-83.77027917663392
,42.97645875963162,-83.77027917663392
,42.97645875963162,-83.77027917663392
,42.97645875963162,-83.77027917663392
,42.97645875963162,-83.77027917663392
,42.97684421180005,-83.76927874634222
,42.97684421180005,-83.76927874634222
,42.97684421180005,-83.76927874634222
,42.97684421180005,-83.76927874634222
,42.977084011681804,-83.76797772113552
,42.977084011681804,-83.76797772113552
,42.977023557888714,-83.7682828247217
,42.9769403300043,-83.76853558431029
,42.97695952776618,-83.76849958886167
,42.97695952776618,-83.76849958886167
,42.97701571648048,-83.76849201848704
,42.97744338705843,-83.7677374858474
,42.97744338705843,-83.7677374858474
,42.97810235435121,-83.76602765557902
,42.97865361301035,-83.76458455685616
,42.97910590206859,-83.76341656316964
,42.97910590206859,-83.76341656316964
,42.979418193285916,-83.76260549825513
,42.979418193285916,-83.76260549825513
,42.979418193285916,-83.76260549825513
,42.979418193285916,-83.76260549825513
,42.979418193285916,-83.76260549825513
,42.979418193285916,-83.76260549825513
,42.979418193285916,-83.76260549825513
,42.979418193285916,-83.76260549825513
,42.979418193285916,-83.76260549825513
,42.97989454516393,-83.76138021614692
,42.97989454516393,-83.76138021614692
,42.97989454516393,-83.76138021614692
,42.97989454516393,-83.76138021614692
,42.97989454516393,-83.76138021614692
,42.97989454516393,-83.76138021614692
,42.98036810422042,-83.76016309444566
,42.98036810422042,-83.76016309444566
,42.98036810422042,-83.76016309444566
,42.98036810422042,-83.76016309444566
,42.98036810422042,-83.76016309444566
,42.98052657607106,-83.7597586508542
,42.98068886215155,-83.75934268363946
,42.98068886215155,-83.75934268363946
,42.98068886215155,-83.75934268363946
,42.98068886215155,-83.75934268363946
,42.98068886215155,-83.75934268363946
,42.98068886215155,-83.75934268363946
,42.98068886215155,-83.75934268363946
,42.98068886215155,-83.75934268363946
,42.98068886215155,-83.75934268363946
,42.980854716141295,-83.75891431676135
,42.98119138314458,-83.75804568327972
,42.98152494346933,-83.75718934458902
,42.98152494346933,-83.75718934458902
,42.9818547431391,-83.7563418913149
,42.9818547431391,-83.7563418913149
,42.9818547431391,-83.7563418913149
,42.9818547431391,-83.7563418913149
,42.9818547431391,-83.7563418913149
,42.98201889166791,-83.7559190488865
,42.98282127412474,-83.75385258603522
,42.98282127412474,-83.75385258603522
,42.98297824155071,-83.75345515097258
,42.98297824155071,-83.75345515097258
,42.98329735593802,-83.75268033111243
,42.98329735593802,-83.75268033111243
,42.98346505130732,-83.75230230287288
,42.98346505130732,-83.75230230287288
,42.98432961665128,-83.75032693740731
,42.98501991584364,-83.74877526680604
,42.98501991584364,-83.74877526680604
,42.9853625826962,-83.74800712950513
,42.9853625826962,-83.74800712950513
,42.9853625826962,-83.74800712950513
,42.9853625826962,-83.74800712950513
,42.9853625826962,-83.74800712950513
,42.985530681482985,-83.74763708704381
,42.985530681482985,-83.74763708704381
,42.98569821783028,-83.74726812358031
,42.98586494574576,-83.74689150616663
,42.98586494574576,-83.74689150616663
,42.98586494574576,-83.74689150616663
,42.98586494574576,-83.74689150616663
,42.98603389504502,-83.74651354501411
,42.986204325738456,-83.7461310087697
,42.986371586420944,-83.74575495056548
,42.986371586420944,-83.74575495056548
,42.986371586420944,-83.74575495056548
,42.986371586420944,-83.74575495056548
,42.98693630129313,-83.7444907768502
,42.98693630129313,-83.7444907768502
,42.98693630129313,-83.7444907768502
,42.98693630129313,-83.7444907768502
,42.98693630129313,-83.7444907768502
,42.98693630129313,-83.7444907768502
,42.98707413265029,-83.74418397846703
,42.98707413265029,-83.74418397846703
,42.98707413265029,-83.74418397846703
,42.98721644216412,-83.74386956303621
,42.987359500719926,-83.74354900395257
,42.987359500719926,-83.74354900395257
,42.987359500719926,-83.74354900395257
,42.98750330207683,-83.74323575796085
,42.98750330207683,-83.74323575796085
,42.98750330207683,-83.74323575796085
,42.98750330207683,-83.74323575796085
,42.98750330207683,-83.74323575796085
,42.98750330207683,-83.74323575796085
,42.987752783578884,-83.74268069298046
,42.987752783578884,-83.74268069298046
,42.987752783578884,-83.74268069298046
,42.98831696457664,-83.74142192725893
,42.98831696457664,-83.74142192725893
,42.98831696457664,-83.74142192725893
,42.988396786492885,-83.74114152202776
,42.988396786492885,-83.74114152202776
,42.988396786492885,-83.74114152202776
,42.98836833691003,-83.74090906847047
,42.98836833691003,-83.74090906847047
,42.98836833691003,-83.74090906847047
,42.98842755935697,-83.7410589332378
,42.98859123233623,-83.74095197739913
,42.98859123233623,-83.74095197739913
,42.98869808190604,-83.74078930910763
,42.98869808190604,-83.74078930910763
,42.98869808190604,-83.74078930910763
,42.98869808190604,-83.74078930910763
,42.98893740023427,-83.74056174636672
,42.98893740023427,-83.74056174636672
,42.98893740023427,-83.74056174636672
,42.989204664145845,-83.73861841293004
,42.989204664145845,-83.73861841293004
,42.98861965113772,-83.73774687804404
,42.98761402087162,-83.736485749456
,42.98761402087162,-83.736485749456
,42.98761402087162,-83.736485749456
,42.98761402087162,-83.736485749456
,42.98726735988408,-83.73610243782129
,42.98726735988408,-83.73610243782129
,42.986945383838204,-83.73575596148886
,42.986945383838204,-83.73575596148886
,42.98629968438181,-83.73506839884213
,42.985379015662886,-83.73411048152525
,42.98508973638594,-83.73381130643864
,42.984208881553734,-83.7329073230225
,42.983861541753434,-83.7325521060722
,42.983861541753434,-83.7325521060722
,42.983861541753434,-83.7325521060722
,42.983195240092314,-83.7318747311602
,42.98286230700172,-83.7315362423535
,42.982524509461726,-83.73119062434543
,42.98217500054826,-83.73083308023054
,42.98217500054826,-83.73083308023054
,42.98181984056755,-83.73046996272099
,42.98145741150303,-83.73009941010284
,42.981095820180975,-83.72972753675784
,42.981095820180975,-83.72972753675784
,42.98072953432059,-83.72935161060965
,42.979632871167375,-83.72825040833149
,42.979632871167375,-83.72825040833149
,42.97844837341691,-83.7272653189988
,42.97802339345571,-83.72698802318847
,42.97667441072368,-83.72636790952053
,42.97619554249502,-83.72623582285111
,42.9752109997794,-83.72607888751806
,42.974240609591156,-83.7256689380766
,42.974240609591156,-83.7256689380766
,42.976256305359186,-83.72583621823841
,42.976256305359186,-83.72583621823841
,42.976256305359186,-83.72583621823841
,42.97822342702328,-83.72655167998646
,42.97822342702328,-83.72655167998646
,42.98048699650043,-83.72812212153814
,42.98090622757689,-83.7284200015235
,42.98090622757689,-83.7284200015235
,42.981704827671074,-83.7289521111191
,42.982080713358606,-83.72917364807027
,42.982080713358606,-83.72917364807027
,42.982080713358606,-83.72917364807027
,42.98281460502762,-83.72941433446452
,42.98281460502762,-83.72941433446452
,42.983182544916815,-83.72942054663201
,42.983182544916815,-83.72942054663201
,42.983182544916815,-83.72942054663201
,42.98353761909729,-83.72934209538022
,42.98353761909729,-83.72934209538022
,42.98388389703896,-83.72918035194624
,42.98456469234284,-83.72865037341877
,42.98456469234284,-83.72865037341877
,42.985192146738065,-83.72803754631907
,42.98549675677239,-83.72764798547547
,42.986021928162494,-83.72668652320475
,42.986220255556916,-83.7261235784021
,42.98638635261112,-83.72552784331486
,42.98654263942362,-83.7249071477144
,42.98685454725643,-83.723614394618
,42.98685454725643,-83.723614394618
,42.98701401512793,-83.72294131983725
,42.98755725628404,-83.72087666340812
,42.98755725628404,-83.72087666340812
,42.987791936073066,-83.72020334856737
,42.98806329184912,-83.71952447363515
,42.98890840627109,-83.71759349832826
,42.98890840627109,-83.71759349832826
,42.98890840627109,-83.71759349832826
,42.98918761934069,-83.71696147627122
,43.00092830614565,-83.70035767382562
,43.002546126360706,-83.69538193103728
,43.002546126360706,-83.69538193103728
,43.002546126360706,-83.69538193103728
,43.00274018496444,-83.69468843874463
,43.00274018496444,-83.69468843874463
,43.00293816321448,-83.69402174376856
,43.00293816321448,-83.69402174376856
,43.00316428287075,-83.69335396181603
,43.003413339348505,-83.69271820616163
,43.003413339348505,-83.69271820616163
,43.00367965540711,-83.69211824900277
,43.00396530513384,-83.69154943541844
,43.00396530513384,-83.69154943541844
,43.00396530513384,-83.69154943541844
,43.00396530513384,-83.69154943541844
,43.00455582903447,-83.69049487689125
,43.00455582903447,-83.69049487689125
,43.00455582903447,-83.69049487689125
,43.00455582903447,-83.69049487689125
,43.00506444301241,-83.68952947429814
,43.00526897258494,-83.68904076093163
,43.00526897258494,-83.68904076093163
,43.00526897258494,-83.68904076093163
,43.005810346394604,-83.6878109622571
,43.005810346394604,-83.6878109622571
,43.00599143495008,-83.6874952153346
,43.00599143495008,-83.6874952153346
,43.00599143495008,-83.6874952153346
,43.00633142563676,-83.68691823867896
,43.00633142563676,-83.68691823867896
,43.00646622006419,-83.6866921381348
,43.00646622006419,-83.6866921381348
,43.00646622006419,-83.6866921381348
,43.00646622006419,-83.6866921381348
,43.00646622006419,-83.6866921381348
,43.00646622006419,-83.6866921381348
,43.00683463538271,-83.68607397434182
,43.00704989078589,-83.6857109758751
,43.00715452657523,-83.68553122545549
,43.00715452657523,-83.68553122545549
,43.00715452657523,-83.68553122545549
,43.00715452657523,-83.68553122545549
,43.00715452657523,-83.68553122545549
,43.00738078186484,-83.68514106928228
,43.00750483750324,-83.68492639467402
,43.00763733943382,-83.68469794737372
,43.00776288995035,-83.68449411956158
,43.00776288995035,-83.68449411956158
,43.00776288995035,-83.68449411956158
,43.00776288995035,-83.68449411956158
,43.00816490972674,-83.6838691469957
,43.00816490972674,-83.6838691469957
,43.00816490972674,-83.6838691469957
,43.00816490972674,-83.6838691469957
,43.00816490972674,-83.6838691469957
,43.00816490972674,-83.6838691469957
,43.00816490972674,-83.6838691469957
,43.00816490972674,-83.6838691469957
,43.00816490972674,-83.6838691469957
,43.00816490972674,-83.6838691469957
,43.00816490972674,-83.6838691469957
,43.00816490972674,-83.6838691469957
,43.00816490972674,-83.6838691469957
,43.008424246570016,-83.68356703912266
,43.00918323872355,-83.68428783199938
,43.00918323872355,-83.68428783199938
,43.00949537293726,-83.68464014342688
,43.00949537293726,-83.68464014342688
,43.01058866816662,-83.6858485432063
,43.01058866816662,-83.6858485432063
,43.0112339242514,-83.68655464605197
,43.0112339242514,-83.68655464605197
,43.0112339242514,-83.68655464605197
,43.0112339242514,-83.68655464605197
,43.01133299394667,-83.68666265521728
,43.01231193638466,-83.68760762222603
,43.01231193638466,-83.68760762222603
,43.01231193638466,-83.68760762222603
,43.01231193638466,-83.68760762222603
,43.01231193638466,-83.68760762222603
,43.01231193638466,-83.68760762222603
,43.012939187878516,-83.6881454746138
,43.012939187878516,-83.6881454746138
,43.012939187878516,-83.6881454746138
,43.01337375595685,-83.68851420058681
,43.01337375595685,-83.68851420058681
,43.01348130275059,-83.68860654718473
,43.01348130275059,-83.68860654718473
,43.01348130275059,-83.68860654718473
,43.01386438710909,-83.68893108885761
,43.01386438710909,-83.68893108885761
,43.01386438710909,-83.68893108885761
,43.01386632564134,-83.6889325500714
,43.013866407199664,-83.6889326129567
,43.013870769427974,-83.68893610202333
,43.01393990480327,-83.68899250620551
,43.01393990480327,-83.68899250620551
,43.014047236029825,-83.68908574938742
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.01542237069174,-83.69024428913838
,43.015858403959705,-83.69061080028357
,43.015858403959705,-83.69061080028357
,43.015858403959705,-83.69061080028357
,43.015858403959705,-83.69061080028357
,43.015858403959705,-83.69061080028357
,43.015858403959705,-83.69061080028357
,43.015858403959705,-83.69061080028357
,43.015858403959705,-83.69061080028357
,43.016893014440775,-83.6914953822978
,43.016893014440775,-83.6914953822978
,43.016893014440775,-83.6914953822978
,43.016893014440775,-83.6914953822978
,43.016893014440775,-83.6914953822978
,43.016893014440775,-83.6914953822978
,43.01860737470846,-83.69296039928145
,43.01860737470846,-83.69296039928145
,43.01939397127677,-83.6936421250707
,43.019517659569516,-83.69375095479168
,43.019517659569516,-83.69375095479168
,43.019517659569516,-83.69375095479168
,43.019517659569516,-83.69375095479168
,43.019517659569516,-83.69375095479168
,43.019517659569516,-83.69375095479168
,43.02081688178092,-83.6948591457148
,43.02081688178092,-83.6948591457148
,43.02140263225114,-83.69535550193021
,43.02140263225114,-83.69535550193021
,43.02140263225114,-83.69535550193021
,43.02140263225114,-83.69535550193021
,43.02140263225114,-83.69535550193021
,43.02140263225114,-83.69535550193021
,43.02188712969564,-83.69576149978937
,43.02188712969564,-83.69576149978937
,43.02188712969564,-83.69576149978937
,43.02188712969564,-83.69576149978937
,43.02188712969564,-83.69576149978937
,43.02188712969564,-83.69576149978937
,43.02188712969564,-83.69576149978937
,43.02188712969564,-83.69576149978937
,43.02188712969564,-83.69576149978937
,43.02238276207769,-83.6961783945854
,43.02238276207769,-83.6961783945854
,43.02238276207769,-83.6961783945854
,43.02238276207769,-83.6961783945854
,43.02238276207769,-83.6961783945854
,43.02238276207769,-83.6961783945854
,43.02238276207769,-83.6961783945854
,43.022640390608224,-83.69639644047308
,43.022640390608224,-83.69639644047308
,43.022640390608224,-83.69639644047308
,43.022836353925435,-83.69655666149977
,43.022836353925435,-83.69655666149977
,43.022836353925435,-83.69655666149977
,43.022941297847844,-83.69672083095827
,43.022941297847844,-83.69672083095827
,43.022941297847844,-83.69672083095827
,43.022941297847844,-83.69672083095827
,43.02274874661656,-83.6971795709119
,43.02273422453245,-83.69721339677699
,43.02272670052455,-83.69723052239293
,43.02271767856919,-83.69724674933693
,43.022656362583284,-83.69735766598092
,43.02265022843986,-83.6973757234337
,43.02265022843986,-83.6973757234337
,43.02255214499547,-83.69765194255017
,43.02255214499547,-83.69765194255017
,43.02244631677382,-83.69786497136985
,43.02243816960639,-83.69788238811384
,43.02243816960639,-83.69788238811384
,43.022431922459454,-83.697899624601
,43.022431922459454,-83.697899624601
,43.022431922459454,-83.697899624601
,43.022431922459454,-83.697899624601
,43.02241580232127,-83.69793650391998
,43.02235202185195,-83.69808915019735
,43.02225130655197,-83.69831532763104
,43.022109175233226,-83.69865599312777
,43.022109175233226,-83.69865599312777
,43.022109175233226,-83.69865599312777
,43.022109175233226,-83.69865599312777
,43.02209604242831,-83.69868860507799
,43.02208039823962,-83.6987196575615
,43.02208039823962,-83.6987196575615
,43.02173580765598,-83.69946548685714
,43.02173580765598,-83.69946548685714
,43.02169976843107,-83.69953963028762
,43.02169976843107,-83.69953963028762
,43.02169976843107,-83.69953963028762
,43.02137199796801,-83.70035824286308
,43.02137199796801,-83.70035824286308
,43.021364251835614,-83.70037704233594
,43.02134827567259,-83.70041344787998
,43.02122539855075,-83.7006851557048
,43.02121981645034,-83.7007044270442
,43.02121981645034,-83.7007044270442
,43.02121981645034,-83.7007044270442
,43.02121981645034,-83.7007044270442
,43.02120556392661,-83.70073840431354
,43.02120556392661,-83.70073840431354
,43.02109178595735,-83.70096319566501
,43.02108109661457,-83.70098318990883
,43.021069915375925,-83.70100401817835
,43.02106171063407,-83.70102628750816
,43.02106171063407,-83.70102628750816
,43.02106171063407,-83.70102628750816
,43.021051061732436,-83.70104989379182
,43.021051061732436,-83.70104989379182
,43.02094999935175,-83.70128829771474
,43.02094999935175,-83.70128829771474
,43.02087735123634,-83.70145257728832
,43.020867766284425,-83.70147555071064
,43.02085948781878,-83.70150041543248
,43.02082997409668,-83.70156671691069
,43.02082997409668,-83.70156671691069
,43.02081924616226,-83.70158727489469
,43.02080221109511,-83.70162774104021
