id,lat,lon
,43.02184646380058,-83.6970984990192
,43.02188695377038,-83.69713082745355
,43.02193483475301,-83.69715928525576
,43.02193483475301,-83.69715928525576
,43.02193483475301,-83.69715928525576
,43.02193483475301,-83.69715928525576
,43.02196826575739,-83.69714893414535
,43.02196826575739,-83.69714893414535
,43.02196826575739,-83.69714893414535
,43.02199578503073,-83.69713302273081
,43.02201446618308,-83.69712997981419
,43.022088931927975,-83.69713761391363
,43.022088931927975,-83.69713761391363
,43.02262452000133,-83.69720345527406
,43.02262452000133,-83.69720345527406
,43.02262452000133,-83.69720345527406
,43.02262452000133,-83.69720345527406
,43.02262452000133,-83.69720345527406
,43.02262452000133,-83.69720345527406
,43.02262452000133,-83.69720345527406
,43.02292775096358,-83.69724897667795
,43.02292775096358,-83.69724897667795
,43.02329020119318,-83.69745215236786
,43.02331058495751,-83.69743004081779
,43.02338453995088,-83.69717535999018
,43.02338453995088,-83.69717535999018
,43.02338453995088,-83.69717535999018
,43.01649711548084,-83.68811082610797
,43.022933378994466,-83.69733479243376
,43.022933378994466,-83.69733479243376
,43.022933378994466,-83.69733479243376
,43.022933378994466,-83.69733479243376
,43.022933378994466,-83.69733479243376
,43.022933378994466,-83.69733479243376
,43.022933378994466,-83.69733479243376
,43.02286541447886,-83.69732450861594
,43.02286541447886,-83.69732450861594
,43.02286541447886,-83.69732450861594
,43.022821586768515,-83.6973120102241
,43.022821586768515,-83.6973120102241
,43.022821586768515,-83.6973120102241
,43.022603937652434,-83.69724444038083
,43.02189919265814,-83.6971688470308
,43.02188025837802,-83.69718717371346
,43.02188025837802,-83.69718717371346
,43.02188025837802,-83.69718717371346
,43.02188025837802,-83.69718717371346
,43.02188025837802,-83.69718717371346
,43.02188025837802,-83.69718717371346
,43.02188025837802,-83.69718717371346
,43.02186385411923,-83.69720168842076
,43.02186385411923,-83.69720168842076
,43.02186385411923,-83.69720168842076
,43.02186385411923,-83.69720168842076
,43.02186385411923,-83.69720168842076
,43.021837620343156,-83.69720669945212
,43.021837620343156,-83.69720669945212
,43.021837620343156,-83.69720669945212
,43.021837620343156,-83.69720669945212
,43.02181730494737,-83.69720379754858
,43.02181730494737,-83.69720379754858
,43.02181730494737,-83.69720379754858
,43.021796141075775,-83.69720359728062
,43.021775940405824,-83.69720654789755
,43.021775940405824,-83.69720654789755
,43.021775940405824,-83.69720654789755
,43.021754076672984,-83.69720862687704
,43.021754076672984,-83.69720862687704
,43.021754076672984,-83.69720862687704
,43.021455546446624,-83.69703923814383
,43.02134291621126,-83.6969649649097
,43.02134291621126,-83.6969649649097
,43.02134291621126,-83.6969649649097
,43.02134291621126,-83.6969649649097
,43.02134291621126,-83.6969649649097
,43.021075906197936,-83.69683012801697
,43.02106598861683,-83.69681596304052
,43.02078790818846,-83.69673897333826
,43.020776350270005,-83.69671919872069
,43.020776350270005,-83.69671919872069
,43.0207670972735,-83.69671859749079
,43.020758987552746,-83.69672031951187
,43.02077253913091,-83.69672607341614
,43.02082484626106,-83.696685402827
,43.02082484626106,-83.696685402827
,43.0208362815137,-83.69670658016771
,43.0208835681341,-83.69665644538902
,43.020896009824746,-83.69664250105008
,43.02091877080372,-83.69663279051363
,43.020916493959085,-83.69662338325702
,43.020916493959085,-83.69662338325702
,43.020912735944634,-83.69661390051336
,43.02091353991063,-83.69661070446892
,43.02091353991063,-83.69661070446892
,43.02091353991063,-83.69661070446892
,43.02091913981235,-83.69661993009456
,43.02091292430995,-83.69664081393836
,43.02090811371838,-83.69664748223119
,43.02090811371838,-83.69664748223119
,43.02089291037767,-83.69670198081481
,43.02088409175577,-83.69674867215676
,43.020883662880706,-83.69674897990893
,43.02083741896864,-83.69689119131586
,43.020838462881656,-83.69689359305863
,43.02079008339418,-83.696953950921
,43.02075528045469,-83.69698258667447
,43.01649711548084,-83.68811082610797
,43.02086089104376,-83.69693711269446
,43.02083118837772,-83.69697571478514
,43.02075579980913,-83.69688261225565
,43.02086963687005,-83.69674774392813
,43.02086963687005,-83.69674774392813
,43.02088754249192,-83.69670415713547
,43.02090516532216,-83.69668696651098
,43.020931778128464,-83.69666369899507
,43.021064398186255,-83.69675562399297
,43.02107267135473,-83.69676145378446
,43.02108832585644,-83.69677504740193
,43.021330599385806,-83.69684446270357
,43.021744236549814,-83.69709952551449
,43.021744236549814,-83.69709952551449
,43.02179019920753,-83.69714730078387
,43.02179019920753,-83.69714730078387
,43.02184737954491,-83.69719543046111
,43.02184737954491,-83.69719543046111
,43.02191433378812,-83.69722705391848
,43.02191433378812,-83.69722705391848
,43.02191433378812,-83.69722705391848
,43.02191433378812,-83.69722705391848
,43.02191433378812,-83.69722705391848
,43.02275343064604,-83.69729345640039
,43.02288076926734,-83.69726760369514
,43.02288076926734,-83.69726760369514
,43.02288076926734,-83.69726760369514
,43.02289372319287,-83.69726932838195
,43.01649711548084,-83.68811082610797
,43.01649711548084,-83.68811082610797
,43.01649711548084,-83.68811082610797
,43.01649711548084,-83.68811082610797
,43.01649711548084,-83.68811082610797
,43.01649711548084,-83.68811082610797
,43.01649711548084,-83.68811082610797
,43.022873535550374,-83.69726834495684
,43.022873535550374,-83.69726834495684
,43.022873535550374,-83.69726834495684
,43.022873535550374,-83.69726834495684
,43.022873535550374,-83.69726834495684
,43.022873535550374,-83.69726834495684
,43.022873535550374,-83.69726834495684
,43.022873535550374,-83.69726834495684
,43.022873535550374,-83.69726834495684
,43.022873535550374,-83.69726834495684
,43.022873535550374,-83.69726834495684
,43.022873535550374,-83.69726834495684
,43.022873535550374,-83.69726834495684
,43.02268510729224,-83.69723568819957
,43.022016423539576,-83.69713682697827
,43.022016423539576,-83.69713682697827
,43.021957165217586,-83.69713358765567
,43.02192769910566,-83.69714855867393
,43.0218972553222,-83.69715580250555
,43.0218972553222,-83.69715580250555
,43.0218972553222,-83.69715580250555
,43.0218972553222,-83.69715580250555
,43.0218972553222,-83.69715580250555
,43.0218972553222,-83.69715580250555
,43.0218972553222,-83.69715580250555
,43.0218972553222,-83.69715580250555
,43.02183950640275,-83.69713269262346
,43.021789625447305,-83.69708233033163
,43.021789625447305,-83.69708233033163
,43.021789625447305,-83.69708233033163
,43.021789625447305,-83.69708233033163
,43.021789625447305,-83.69708233033163
,43.021789625447305,-83.69708233033163
,43.02154666918415,-83.69684971964243
,43.02154666918415,-83.69684971964243
,43.02154666918415,-83.69684971964243
,43.02154666918415,-83.69684971964243
,43.02154666918415,-83.69684971964243
,43.0214948002088,-83.696843969746
,43.0214948002088,-83.696843969746
,43.0214948002088,-83.696843969746
,43.0214948002088,-83.696843969746
,43.02129631337229,-83.6968473846886
,43.021282644955384,-83.69684385749824
,43.021282644955384,-83.69684385749824
,43.021282644955384,-83.69684385749824
,43.021282644955384,-83.69684385749824
,43.021282644955384,-83.69684385749824
,43.021143546715194,-83.69686746285448
,43.02112986282368,-83.69686427446238
,43.02108893327964,-83.69685804243584
,43.02108893327964,-83.69685804243584
,43.02103285779034,-83.6968571860907
,43.02103285779034,-83.6968571860907
,43.020805545153635,-83.69674241539954
,43.02083885920811,-83.69671902706503
,43.02084796611247,-83.69671735695451
,43.02091488163348,-83.69668450779756
,43.02091488163348,-83.69668450779756
,43.02094958096112,-83.69665921575177
,43.021130683063454,-83.69677280381795
,43.021130683063454,-83.69677280381795
,43.021130683063454,-83.69677280381795
,43.02134168524682,-83.69695826830798
,43.02134168524682,-83.69695826830798
,43.021769190351115,-83.69706239905535
,43.02180214960879,-83.69708421009612
,43.02180214960879,-83.69708421009612
,43.02183524979678,-83.69710445403827
,43.02183524979678,-83.69710445403827
,43.02183524979678,-83.69710445403827
,43.02183524979678,-83.69710445403827
,43.02183524979678,-83.69710445403827
,43.021867810848256,-83.69712968964673
,43.021867810848256,-83.69712968964673
,43.021867810848256,-83.69712968964673
,43.021867810848256,-83.69712968964673
,43.02190291908666,-83.6971563324263
,43.02190291908666,-83.6971563324263
,43.02190291908666,-83.6971563324263
,43.022750883848374,-83.69726544200579
,43.022750883848374,-83.69726544200579
,43.022750883848374,-83.69726544200579
,43.022750883848374,-83.69726544200579
,43.022750883848374,-83.69726544200579
,43.02279451845531,-83.69725560094128
,43.02279451845531,-83.69725560094128
,43.02291002006839,-83.69725350963799
,43.01649711548084,-83.68811082610797
,43.02363502070749,-83.69514364235685
,43.02363502070749,-83.69514364235685
,43.02363502070749,-83.69514364235685
,43.02363502070749,-83.69514364235685
,43.023631119396725,-83.69509877554009
,43.02363740550501,-83.6950713134882
,43.02363740550501,-83.6950713134882
,43.02363740550501,-83.6950713134882
,43.02363740550501,-83.6950713134882
,43.02363740550501,-83.6950713134882
,43.023678031029334,-83.69494680413317
,43.023678031029334,-83.69494680413317
,43.023678031029334,-83.69494680413317
,43.023663131315615,-83.69492609205305
,43.023663131315615,-83.69492609205305
,43.023663131315615,-83.69492609205305
,43.023663131315615,-83.69492609205305
,43.02363160059283,-83.69487281929844
,43.02363160059283,-83.69487281929844
,43.02358535005638,-83.69484455920706
,43.02358392919533,-83.69484244772109
,43.02358392919533,-83.69484244772109
,43.02358392919533,-83.69484244772109
,43.02333624498472,-83.6957402480305
,43.02333624498472,-83.6957402480305
,43.02333624498472,-83.6957402480305
,43.02333855332964,-83.69567465840967
,43.02333855332964,-83.69567465840967
,43.02333855332964,-83.69567465840967
,43.02333855332964,-83.69567465840967
,43.023857534237884,-83.69244082918746
,43.023857534237884,-83.69244082918746
,43.023857534237884,-83.69244082918746
,43.02389825077632,-83.69239116256287
,43.02389825077632,-83.69239116256287
,43.02386210053027,-83.69239247294337
,43.02386210053027,-83.69239247294337
,43.02386210053027,-83.69239247294337
,43.02386210053027,-83.69239247294337
,43.023870153484275,-83.69239235741755
,43.02387050915454,-83.69239246109773
,43.02386026747525,-83.69241695057525
,43.02307298358018,-83.6954309995719
,43.02307298358018,-83.6954309995719
,43.02305457046938,-83.69541695872236
,43.02302766176858,-83.69539145528768
,43.022908147152286,-83.69521608841727
,43.022908147152286,-83.69521608841727
,43.022908147152286,-83.69521608841727
,43.02288513375388,-83.69518668276017
,43.02288513375388,-83.69518668276017
,43.02287015382245,-83.69516658168668
,43.022848440797645,-83.69513535566006
,43.022848440797645,-83.69513535566006
,43.02281448272662,-83.69508067292468
,43.02281448272662,-83.69508067292468
,43.02281448272662,-83.69508067292468
,43.02281448272662,-83.69508067292468
,43.02281448272662,-83.69508067292468
,43.02281448272662,-83.69508067292468
,43.02281448272662,-83.69508067292468
,43.02281448272662,-83.69508067292468
,43.02281448272662,-83.69508067292468
,43.02281448272662,-83.69508067292468
,43.02281448272662,-83.69508067292468
,43.02274036562957,-83.69494691995251
,43.022713635162475,-83.69488763720669
,43.022713635162475,-83.69488763720669
,43.022713635162475,-83.69488763720669
,43.022713635162475,-83.69488763720669
,43.022713635162475,-83.69488763720669
,43.022713635162475,-83.69488763720669
,43.02264654735396,-83.69474768348508
,43.0226318361294,-83.69470731702994
,43.0226318361294,-83.69470731702994
,43.0226318361294,-83.69470731702994
,43.022438667068556,-83.69415524993374
,43.022438667068556,-83.69415524993374
,43.022438667068556,-83.69415524993374
,43.022438667068556,-83.69415524993374
,43.0223785366979,-83.69402897628787
,43.0223785366979,-83.69402897628787
,43.0223785366979,-83.69402897628787
,43.0223785366979,-83.69402897628787
,43.0223785366979,-83.69402897628787
,43.0223785366979,-83.69402897628787
,43.02237046951063,-83.69400515472721
,43.022361891759054,-83.69398044876588
,43.022361891759054,-83.69398044876588
,43.022361891759054,-83.69398044876588
,43.022361891759054,-83.69398044876588
,43.022361891759054,-83.69398044876588
,43.022361891759054,-83.69398044876588
,43.022361891759054,-83.69398044876588
,43.0223469113537,-83.69388290519306
,43.02234492705565,-83.69386159394439
,43.02234492705565,-83.69386159394439
,43.02234492705565,-83.69386159394439
,43.022225622659214,-83.69371268647963
,43.022225622659214,-83.69371268647963
,43.022225622659214,-83.69371268647963
,43.022225622659214,-83.69371268647963
,43.022225622659214,-83.69371268647963
,43.022189342175096,-83.69371400857457
,43.022189342175096,-83.69371400857457
,43.022189342175096,-83.69371400857457
,43.022189342175096,-83.69371400857457
,43.0221403261394,-83.69372282276647
,43.0221403261394,-83.69372282276647
,43.022123945624344,-83.69372150855685
,43.022123945624344,-83.69372150855685
,43.022123945624344,-83.69372150855685
,43.022123945624344,-83.69372150855685
,43.0221078188317,-83.69371956511621
,43.0221078188317,-83.69371956511621
,43.02209190732089,-83.69371795248692
,43.02204245605438,-83.69371904498126
,43.022014987460075,-83.69371942340055
,43.021996821355074,-83.69372013269484
,43.021956475134004,-83.69372039756834
,43.02181195353587,-83.69362884517618
,43.021796760239084,-83.69361316898357
,43.021783216814136,-83.69360898576852
,43.02178310408191,-83.6936086597884
,43.02178310408191,-83.6936086597884
,43.02178310408191,-83.6936086597884
,43.02178317965898,-83.69360868703262
,43.02178317965898,-83.69360868703262
,43.02178328283088,-83.69360877709225
,43.02178336723885,-83.69360882586092
,43.021783373520364,-83.69360883821223
,43.02177302822694,-83.69361511154801
,43.0216919897783,-83.69364354871877
,43.0216919897783,-83.69364354871877
,43.0216919897783,-83.69364354871877
,43.0216919897783,-83.69364354871877
,43.02127037529099,-83.69375079642545
,43.02127037529099,-83.69375079642545
,43.02127037529099,-83.69375079642545
,43.02127037529099,-83.69375079642545
,43.02127037529099,-83.69375079642545
,43.02064303618007,-83.69372364801204
,43.02064303618007,-83.69372364801204
,43.02062447742698,-83.69372339116605
,43.02062447742698,-83.69372339116605
,43.02062447742698,-83.69372339116605
,43.02062447742698,-83.69372339116605
,43.02062447742698,-83.69372339116605
,43.02062447742698,-83.69372339116605
,43.02061574001676,-83.69372360358153
,43.0205989044112,-83.69372115168272
,43.0205989044112,-83.69372115168272
,43.0205989044112,-83.69372115168272
,43.0205989044112,-83.69372115168272
,43.0205989044112,-83.69372115168272
,43.0205989044112,-83.69372115168272
,43.02058223325924,-83.69371856063404
,43.02058223325924,-83.69371856063404
,43.02058223325924,-83.69371856063404
,43.02058223325924,-83.69371856063404
,43.02058223325924,-83.69371856063404
,43.02058223325924,-83.69371856063404
,43.02058223325924,-83.69371856063404
,43.02058223325924,-83.69371856063404
,43.02058223325924,-83.69371856063404
,43.02058223325924,-83.69371856063404
,43.02056343057175,-83.69371826855159
,43.02056343057175,-83.69371826855159
,43.02056343057175,-83.69371826855159
,43.02056343057175,-83.69371826855159
,43.02056343057175,-83.69371826855159
,43.02056343057175,-83.69371826855159
,43.02056343057175,-83.69371826855159
,43.02056343057175,-83.69371826855159
,43.020244233662794,-83.69368349967677
,43.020244233662794,-83.69368349967677
,43.020244233662794,-83.69368349967677
,43.020244233662794,-83.69368349967677
,43.020244233662794,-83.69368349967677
,43.020244233662794,-83.69368349967677
,43.020244233662794,-83.69368349967677
,43.020244233662794,-83.69368349967677
,43.020244233662794,-83.69368349967677
,43.020244233662794,-83.69368349967677
,43.020244233662794,-83.69368349967677
,43.020244233662794,-83.69368349967677
,43.02022451181313,-83.69367717907642
,43.02022451181313,-83.69367717907642
,43.02022451181313,-83.69367717907642
,43.02022451181313,-83.69367717907642
,43.02022451181313,-83.69367717907642
,43.02022451181313,-83.69367717907642
,43.02022451181313,-83.69367717907642
,43.02022451181313,-83.69367717907642
,43.02022451181313,-83.69367717907642
,43.02022451181313,-83.69367717907642
,43.0201961594399,-83.69366604004607
,43.0201961594399,-83.69366604004607
,43.0201961594399,-83.69366604004607
,43.0201961594399,-83.69366604004607
,43.0201961594399,-83.69366604004607
,43.02017683053813,-83.69366503363058
,43.02017683053813,-83.69366503363058
,43.02017683053813,-83.69366503363058
,43.02017683053813,-83.69366503363058
,43.02017683053813,-83.69366503363058
,43.02017683053813,-83.69366503363058
,43.02015631011854,-83.69366262970054
,43.02015631011854,-83.69366262970054
,43.02015631011854,-83.69366262970054
,43.02015631011854,-83.69366262970054
,43.02015631011854,-83.69366262970054
,43.02015631011854,-83.69366262970054
,43.02002539352103,-83.69366663806827
,43.02002539352103,-83.69366663806827
,43.02002539352103,-83.69366663806827
,43.02002539352103,-83.69366663806827
,43.02002539352103,-83.69366663806827
,43.02000843421046,-83.69366707996585
,43.02000843421046,-83.69366707996585
,43.02000843421046,-83.69366707996585
,43.02000843421046,-83.69366707996585
,43.02000843421046,-83.69366707996585
,43.02000843421046,-83.69366707996585
,43.02000843421046,-83.69366707996585
,43.02000843421046,-83.69366707996585
,43.019990629465255,-83.6936663624355
,43.019990629465255,-83.6936663624355
,43.019990629465255,-83.6936663624355
,43.01996508313428,-83.69366488081545
,43.019777057564056,-83.6936481401808
,43.019777057564056,-83.6936481401808
,43.019777057564056,-83.6936481401808
,43.019777057564056,-83.6936481401808
,43.019777057564056,-83.6936481401808
,43.01975982334861,-83.69364914216442
,43.01975982334861,-83.69364914216442
,43.01975982334861,-83.69364914216442
,43.01975147894732,-83.69364952520776
,43.01963704251271,-83.69365588466448
,43.01962063391007,-83.69365442763088
,43.01962063391007,-83.69365442763088
,43.01962063391007,-83.69365442763088
,43.01962063391007,-83.69365442763088
,43.01962063391007,-83.69365442763088
,43.019603093451394,-83.69365188451559
,43.019603093451394,-83.69365188451559
,43.019603093451394,-83.69365188451559
,43.019445146702544,-83.69345696475149
,43.019445146702544,-83.69345696475149
,43.019445146702544,-83.69345696475149
,43.01934607023067,-83.69335275585814
,43.01934607023067,-83.69335275585814
,43.01934607023067,-83.69335275585814
,43.01934607023067,-83.69335275585814
,43.01934607023067,-83.69335275585814
,43.01934607023067,-83.69335275585814
,43.01934607023067,-83.69335275585814
,43.01934607023067,-83.69335275585814
,43.01928780644721,-83.69335438873293
,43.01928780644721,-83.69335438873293
,43.01925574835431,-83.69335307841679
,43.01925574835431,-83.69335307841679
,43.01925574835431,-83.69335307841679
,43.01923290090099,-83.69334712476628
,43.01922465122796,-83.69334355233626
,43.01922465122796,-83.69334355233626
,43.01922465122796,-83.69334355233626
,43.01922465122796,-83.69334355233626
,43.01919157623659,-83.693330214908
,43.01919157623659,-83.693330214908
,43.01917544650589,-83.69332074015395
,43.01895820239591,-83.69313565352623
,43.01895820239591,-83.69313565352623
,43.01873000371264,-83.69294805374221
,43.0187085730469,-83.69293113885438
,43.0187085730469,-83.69293113885438
,43.0187085730469,-83.69293113885438
,43.0187085730469,-83.69293113885438
,43.0187085730469,-83.69293113885438
,43.018678421948756,-83.69290984103505
,43.018678421948756,-83.69290984103505
,43.018678421948756,-83.69290984103505
,43.018678421948756,-83.69290984103505
,43.018678421948756,-83.69290984103505
,43.01864908711569,-83.69288815036543
,43.01864908711569,-83.69288815036543
,43.018622523633034,-83.69286312321104
,43.018622523633034,-83.69286312321104
,43.018622523633034,-83.69286312321104
,43.018622523633034,-83.69286312321104
,43.018622523633034,-83.69286312321104
,43.018622523633034,-83.69286312321104
,43.01853798596751,-83.69277782674524
,43.01852358127989,-83.69276838296689
,43.01852358127989,-83.69276838296689
,43.01852358127989,-83.69276838296689
,43.01852358127989,-83.69276838296689
,43.01850029265928,-83.69275648431747
,43.01849241560936,-83.69275456849005
,43.01849241560936,-83.69275456849005
,43.01849241560936,-83.69275456849005
,43.01849241560936,-83.69275456849005
,43.01849241560936,-83.69275456849005
,43.01849241560936,-83.69275456849005
,43.01849241560936,-83.69275456849005
,43.01849241560936,-83.69275456849005
,43.01832993137631,-83.69238453141624
,43.01832993137631,-83.69238453141624
,43.01830272519024,-83.69236805510423
,43.01830272519024,-83.69236805510423
,43.01827008306187,-83.69235028828088
,43.01827008306187,-83.69235028828088
,43.01827008306187,-83.69235028828088
,43.01827008306187,-83.69235028828088
,43.01827008306187,-83.69235028828088
,43.01827008306187,-83.69235028828088
,43.01827008306187,-83.69235028828088
,43.01827008306187,-83.69235028828088
,43.017975110381784,-83.69204996109298
,43.01804290598708,-83.69206721837465
,43.01820527116901,-83.69173959260274
,43.018226015165624,-83.69173995411515
,43.018226015165624,-83.69173995411515
,43.018226015165624,-83.69173995411515
,43.018226015165624,-83.69173995411515
,43.018226015165624,-83.69173995411515
,43.018226015165624,-83.69173995411515
,43.018226015165624,-83.69173995411515
,43.0183584298198,-83.69163595328038
,43.01836074998838,-83.6916289625626
,43.01836543703064,-83.69161413763182
,43.018375979180014,-83.69159427419615
,43.01839511345164,-83.69157435030856
,43.01839511345164,-83.69157435030856
,43.01839511345164,-83.69157435030856
,43.01842383057404,-83.69156019959955
,43.01842383057404,-83.69156019959955
,43.01842383057404,-83.69156019959955
,43.01834678281304,-83.69142916761503
,43.01834499214093,-83.69144366414358
,43.01834499214093,-83.69144366414358
,43.018328377941124,-83.69156581705802
,43.01832205696046,-83.69160733836303
,43.01832205696046,-83.69160733836303
,43.018309202679546,-83.69164528295819
,43.01760411040597,-83.69200274121984
,43.01760411040597,-83.69200274121984
,43.01756323473913,-83.69195799358513
,43.01756323473913,-83.69195799358513
,43.01756323473913,-83.69195799358513
,43.01756323473913,-83.69195799358513
,43.01756323473913,-83.69195799358513
,43.01756323473913,-83.69195799358513
,43.01756323473913,-83.69195799358513
,43.01756323473913,-83.69195799358513
,43.01756323473913,-83.69195799358513
,43.016995510854926,-83.69144462835042
,43.01696395638934,-83.69144868087068
,43.01696395638934,-83.69144868087068
,43.016928906741015,-83.6914343442202
,43.01691513042132,-83.69142526916843
,43.01691513042132,-83.69142526916843
,43.01691513042132,-83.69142526916843
,43.01691513042132,-83.69142526916843
,43.01691513042132,-83.69142526916843
,43.01691513042132,-83.69142526916843
,43.01687930670057,-83.69138624993043
,43.01687930670057,-83.69138624993043
