bssid,lat,lon,address
74:BB:B9:13:FB:56,43.02349962080477,-83.69589203479556,"812 Root Street, Flint, Michigan 48503, United States"
6D:9C:C8:0B:A8:0F,42.98411164461187,-83.74929040451718,"3515 Miller Road, Flint, Michigan 48503, United States"
71:B8:82:39:40:45,43.01724686685788,-83.69175190969955,"340 Saginaw Street, Flint, Michigan 48502, United States"
6C:76:B4:FD:A6:1F,43.02338064434663,-83.69688673495122,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
C2:01:CF:E2:01:D4,43.01545500135735,-83.6904063025501,"531 Saginaw Street, Flint, Michigan 48502, United States"
6C:22:12:0F:20:E4,43.02076006375128,-83.69679601543933,"605 Garland Street, Flint, Michigan 48503, United States"
B8:11:4B:EF:68:02,43.013822842391356,-83.68708942542176,"725 Harrison Street, Flint, Michigan 48502, United States"
6B:D9:03:DF:1E:7C,42.94675359974228,-83.7283667966104,"2474 Hill Road, Flint, Michigan 48507, United States"
6B:D5:54:CB:38:0E,42.981409821151104,-83.7594294999857,"4200 Miller Road, Flint, Michigan 48507, United States"
68:3C:4E:CE:6D:69,43.021360194790205,-83.70430972036749,"1 Hurley Plaza, Flint, Michigan 48503, United States"
64:48:0B:96:2D:C4,42.9459103045177,-83.72913351533035,"2474 Hill Road, Flint, Michigan 48507, United States"
75:0B:8B:0C:30:10,42.946645815661725,-83.72817598072871,"2474 Hill Road, Flint, Michigan 48507, United States"
63:7E:A0:23:E7:F2,42.946341603622976,-83.72898256800923,"2474 Hill Road, Flint, Michigan 48507, United States"
63:6E:F9:CB:69:19,43.018553211736545,-83.6916972233167,"125 Union Street, Flint, Michigan 48502, United States"
63:31:4A:38:AF:22,42.98141325346055,-83.75950894380294,"4200 Miller Road, Flint, Michigan 48507, United States"
75:1C:52:0E:44:B9,43.02195449102906,-83.69574890211538,"102 East Fourth Avenue, Flint, Michigan 48502, United States"
B6:DB:48:C3:93:78,43.01969060429692,-83.693841223889,"401 Martin Luther King Jr Avenue, Flint, Michigan 48502, United States"
63:14:88:D5:2F:4F,42.98158900508829,-83.75672017139968,"4141 Miller Road, Flint, Michigan 48507, United States"
75:2D:03:B0:D4:4F,43.0235766741259,-83.69699232587762,"818 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
5E:EA:1D:4B:E1:27,43.01422584166795,-83.68497124206286,"311 Court Street, Flint, Michigan 48502, United States"
5E:E9:CA:62:FB:5F,42.9877293104893,-83.7418953574305,"3267 Miller Road, Flint, Michigan 48503, United States"
5C:5B:35:55:EE:D1,43.017955252112394,-83.69251044829306,"South Saginaw Street, Flint, Michigan 48502, United States"
5C:5B:35:55:94:73,43.018066000000005,-83.69234166666665,"125 Union Street, Flint, Michigan 48502, United States"
5C:5B:35:55:8A:81,43.0179908498159,-83.69235169213934,"125 Union Street, Flint, Michigan 48502, United States"
5C:5B:35:55:8A:22,43.01842985702064,-83.6927946299505,"South Saginaw Street, Flint, Michigan 48502, United States"
5C:5B:35:54:D2:01,43.017913693689536,-83.69233074207322,"South Saginaw Street, Flint, Michigan 48502, United States"
B6:1A:1D:A4:60:06,43.023457654975196,-83.69679362698119,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
5C:5B:35:54:CF:C2,43.01763987120246,-83.69251973462272,"West Union Street, Flint, Michigan 48502, United States"
5C:5B:35:54:CF:A1,43.01763527899527,-83.69251353094815,"West Union Street, Flint, Michigan 48502, United States"
5C:46:1B:9F:77:5F,43.023206273108954,-83.69594831181728,"815 Root Street, Flint, Michigan 48503, United States"
52:86:8C:3E:CB:F2,43.024416935559294,-83.69765017709275,"916 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
FE:55:B8:1E:6F:8B,43.01745190032651,-83.69208243566398,"303 Saginaw Street, Flint, Michigan 48502, United States"
FE:92:BF:67:A6:B7,43.01910944440294,-83.70943620884171,"1201 Flushing Road, Flint, Michigan 48504, United States"
6B:A6:3B:D2:41:FE,42.94666610685199,-83.72824636556638,"2474 Hill Road, Flint, Michigan 48507, United States"
63:5A:1C:56:CE:36,43.02344667071894,-83.6967749999617,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
4F:60:CD:31:C4:AF,43.023730189173214,-83.69507988847764,"901 Chippewa Street, Flint, Michigan 48503, United States"
66:1E:52:8D:17:CB,43.02349293567895,-83.69679979050451,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
12:36:AA:E0:EF:09,43.02383913933105,-83.69232364651631,"877 East Fifth Avenue, Flint, Michigan 48503, United States"
FA:6E:6C:3E:98:DE,42.98133951080213,-83.75655098368875,"4141 Miller Road, Flint, Michigan 48507, United States"
96:E2:3C:49:4D:50,43.01381210419732,-83.68737097290311,"119 East Fourth Street, Flint, Michigan 48502, United States"
FA:C7:2A:4C:9B:A5,42.98146788370245,-83.75665113780477,"4141 Miller Road, Flint, Michigan 48507, United States"
7B:A4:F5:58:32:78,43.02343200309351,-83.69687899665509,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
F3:91:93:92:49:FF,43.02349412969594,-83.69680877611884,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
6B:50:E1:81:CF:71,42.98133673234655,-83.75659948343453,"4141 Miller Road, Flint, Michigan 48507, United States"
24:D7:9C:C6:B3:20,43.01863943423737,-83.69152541164527,"125 Union Street, Flint, Michigan 48502, United States"
FA:CF:07:F9:14:C2,43.02407469637376,-83.69189856335757,"877 East Fifth Avenue, Flint, Michigan 48503, United States"
4F:AD:7E:63:90:71,43.017629574798356,-83.69245710819858,"West Union Street, Flint, Michigan 48502, United States"
2A:D3:8A:CC:EB:56,43.023777114846595,-83.6957207591639,"812 Root Street, Flint, Michigan 48503, United States"
73:B7:B4:43:0E:0A,43.023518333333335,-83.69610366666667,"815 Root Street, Flint, Michigan 48503, United States"
7F:A5:A9:CF:FC:67,43.02136473928774,-83.70431502547771,"1 Hurley Plaza, Flint, Michigan 48503, United States"
3C:82:C0:D0:27:73,43.011676397645694,-83.68708331261982,"927 Saginaw Street, Flint, Michigan 48502, United States"
66:C6:D2:AA:F7:60,43.01429169699018,-83.68512056915615,"311 Court Street, Flint, Michigan 48502, United States"
4F:BF:C6:B5:A2:C0,42.98397913314037,-83.74897394085978,"3515 Miller Road, Flint, Michigan 48503, United States"
72:13:01:E3:26:81,43.02447853742255,-83.6974303742503,"1004 Avenue a, Flint, Michigan 48503, United States"
52:F3:C6:1C:89:A9,43.02521290593561,-83.69612432605604,"1013 Root Street, Flint, Michigan 48503, United States"
EE:C6:8E:9D:D2:A4,42.9814281743473,-83.75958113858891,"4200 Miller Road, Flint, Michigan 48507, United States"
A8:46:9D:35:A9:2E,43.01462537814037,-83.68957880626093,"615 Saginaw Street, Flint, Michigan 48502, United States"
A2:C8:54:B1:3D:15,43.01927638700232,-83.6936302810044,"116 West First Avenue, Flint, Michigan 48502, United States"
4F:D9:BE:B7:71:73,43.02398637136162,-83.69181115124195,"877 E 5th Ave Wind Mill St, Flint, Michigan 48503, United States"
C2:FB:E4:4D:D3:8E,43.01625441908171,-83.69107656346989,"436 Saginaw Street, Flint, Michigan 48502, United States"
F6:55:B8:2B:94:FE,42.976833547363825,-83.76825118939279,"4477 Miller Road, Flint, Michigan 48507, United States"
50:06:99:F0:27:22,42.98156712396066,-83.75910865649368,"4200 Miller Road, Flint, Michigan 48507, United States"
F6:79:0A:3C:29:D8,43.01909270232126,-83.70963155210845,"1201 Flushing Road, Flint, Michigan 48504, United States"
68:D8:E8:40:90:FE,42.98397070924271,-83.74856658782788,"3515 Miller Road, Flint, Michigan 48503, United States"
50:2F:DC:C5:72:F9,42.981469987484445,-83.75933227502041,"4200 Miller Road, Flint, Michigan 48507, United States"
78:EE:58:66:26:7E,42.98155356911691,-83.7592778948309,"4200 Miller Road, Flint, Michigan 48507, United States"
4F:EA:AA:CB:27:BB,42.9815555350914,-83.759493452897,"4200 Miller Road, Flint, Michigan 48507, United States"
F4:2E:7F:00:A9:36,43.02134741979159,-83.70419118582107,"1 Hurley Plaza, Flint, Michigan 48503, United States"
DA:C7:9F:B3:82:D6,42.98131237895332,-83.75665337788635,"4141 Miller Road, Flint, Michigan 48507, United States"
50:49:C8:67:05:6E,43.02346916043436,-83.69679716413316,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
12:36:AA:D1:AD:04,43.02159095544393,-83.69703180260072,"704 Garland Street, Flint, Michigan 48503, United States"
2B:85:3C:BB:CD:2A,43.023448756690826,-83.69682930598572,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
50:7C:C1:B8:B6:FD,43.02342243959251,-83.69681475148388,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
4F:13:7C:00:F7:92,42.98149793584108,-83.75668738615282,"4141 Miller Road, Flint, Michigan 48507, United States"
6A:9A:10:4E:00:90,42.9840374216536,-83.74868832241006,"3515 Miller Road, Flint, Michigan 48503, United States"
7C:0D:76:D8:CB:73,42.981402071171786,-83.759621994602,"4200 Miller Road, Flint, Michigan 48507, United States"
A4:11:62:74:4E:B2,42.99418086639639,-83.67732397586522,"3213 South Saginaw Street, Flint, Michigan 48503, United States"
28:BC:05:74:9C:4F,43.02350142196841,-83.696733831746,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
6A:B5:DC:DA:D3:90,42.981347197152694,-83.75661441084299,"4141 Miller Road, Flint, Michigan 48507, United States"
28:E6:A9:63:B2:6F,43.017706584747074,-83.69261026925925,"West Union Street, Flint, Michigan 48502, United States"
74:6F:8B:55:F3:48,43.023495139402826,-83.69680388123598,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
28:FA:19:4E:9A:6A,43.0178442273031,-83.69260685264115,"South Saginaw Street, Flint, Michigan 48502, United States"
58:32:77:FD:FE:35,43.02276112375878,-83.69595809108644,"815 Root Street, Flint, Michigan 48503, United States"
DA:31:34:5F:81:92,43.0176178985079,-83.69255119145703,"West Union Street, Flint, Michigan 48502, United States"
20:4C:03:5D:A5:81,43.02133100777105,-83.70432721531512,"1 Hurley Plaza, Flint, Michigan 48503, United States"
AA:17:C8:10:81:D3,42.98070408972885,-83.76139748674954,"4310 Miller Road, Flint, Michigan 48507, United States"
AA:46:8D:33:9B:B4,43.01461597107726,-83.6895596748484,"615 Saginaw Street, Flint, Michigan 48502, United States"
32:13:8B:04:6C:8C,42.97945495698665,-83.76197788808798,"4285 Miller Road, Flint, Michigan 48507, United States"
7B:8A:FD:58:FB:EF,43.02350971602112,-83.69675605001011,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
4F:14:5B:5D:5F:04,42.98161080103995,-83.75931720204214,"4200 Miller Road, Flint, Michigan 48507, United States"
E2:55:7D:F5:4D:05,43.006755821279,-83.68617496021415,"West Ninth Street, Flint, Michigan 48503, United States"
50:45:74:B5:FE:9B,43.021243253758655,-83.70409180613956,"510 6th Avenue, Flint, Michigan 48503, United States"
C3:B3:74:31:08:54,43.024026521237886,-83.69182892882696,"877 E 5th Ave Wind Mill St, Flint, Michigan 48503, United States"
F4:2E:7F:F3:88:F0,43.02139122370705,-83.70452146143238,"1 Hurley Plaza, Flint, Michigan 48503, United States"
2C:11:65:7D:EA:0E,42.99666676749107,-83.67788672755569,"2817 South Saginaw Street, Flint, Michigan 48503, United States"
74:33:EB:C3:D3:35,42.981574506778216,-83.75949960626298,"4200 Miller Road, Flint, Michigan 48507, United States"
94:B4:0F:0E:7A:B5,43.016518364846675,-83.69137433251244,"412 Saginaw Street, Flint, Michigan 48502, United States"
AC:8B:A9:5E:C1:42,43.01464943957127,-83.68963277913136,"615 Saginaw Street, Flint, Michigan 48502, United States"
54:21:C8:BF:85:1A,42.98058912208914,-83.76133062185097,"4310 Miller Road, Flint, Michigan 48507, United States"
54:33:C6:C6:D1:22,42.937985690575886,-83.72088730304256,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
54:33:C6:C6:D1:24,42.93798151586263,-83.72089486314567,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
3E:2D:9E:F8:8A:0E,42.98848210979802,-83.74065751642209,"3243 Miller Road, Flint, Michigan 48503, United States"
6B:86:3A:97:8A:80,42.9814654193358,-83.75666646560654,"4141 Miller Road, Flint, Michigan 48507, United States"
74:97:D7:54:CB:57,42.98130406568082,-83.75957174320436,"4200 Miller Road, Flint, Michigan 48507, United States"
C9:74:79:13:45:A9,43.01759238923201,-83.692465087138,"West Union Street, Flint, Michigan 48502, United States"
2A:07:EB:3C:53:E8,43.02331653386434,-83.69678339759476,"810 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
72:44:90:DF:88:E8,43.023451670383324,-83.69682499999999,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
7F:27:E5:52:4F:FD,43.0234516687519,-83.69682499999999,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
64:0B:6D:3E:71:F3,43.02352666780255,-83.69705000031888,"818 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
7F:5C:BC:61:FA:61,42.98089060455466,-83.76102406428254,"4240 Miller Road, Flint, Michigan 48507, United States"
4E:2A:6F:F4:A7:E6,43.02350279356288,-83.69681113330316,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
5D:7C:43:55:B7:2A,43.01917152160848,-83.70941815302515,"1201 Flushing Road, Flint, Michigan 48504, United States"
54:81:3F:78:5F:D5,43.02139932184969,-83.70403648309781,"510 6th Avenue, Flint, Michigan 48503, United States"
BB:09:6C:BC:C1:0E,43.023464292457,-83.69677034302394,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
AC:23:16:62:8D:33,42.990650895128155,-83.73659043361766,"3110 Miller Road, Flint, Michigan 48507, United States"
A4:98:13:2B:4D:F0,43.004947182082965,-83.67964228559524,"109 East Thirteenth Street, Flint, Michigan 48503, United States"
BA:A5:35:72:A0:14,43.01499508377244,-83.68803447946273,"626 Harrison Street, Flint, Michigan 48502, United States"
6A:22:32:FE:73:05,43.015063541506265,-83.68974515741421,"140 East Second Street, Flint, Michigan 48502, United States"
88:5A:85:D9:6C:D8,43.02358458978726,-83.69689620792224,"818 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
A8:9F:EC:AA:11:10,42.96837090388705,-83.67237213112922,"4232 South Saginaw Street, Burton, Michigan 48507, United States"
C0:C7:0A:50:77:53,43.02155461185769,-83.699905977863,"725 Mason Street, Flint, Michigan 48503, United States"
C0:C7:0A:50:77:55,43.02156536629074,-83.69987563618868,"725 Mason Street, Flint, Michigan 48503, United States"
54:A1:B9:54:97:5E,42.94685279444211,-83.72794155296414,"2474 Hill Road, Flint, Michigan 48507, United States"
60:95:32:04:42:0B,43.02140873680239,-83.7047390158998,"1 Hurley Plaza, Flint, Michigan 48503, United States"
C4:49:BB:2F:55:5C,43.02347906891041,-83.69673935005024,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
94:CA:E3:49:52:1D,43.023410577779856,-83.69685399426419,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
7C:44:52:C7:6B:31,43.01498468493846,-83.68984533706373,"140 East Second Street, Flint, Michigan 48502, United States"
6A:32:B1:9C:18:41,43.02344673501445,-83.69683062745726,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
74:30:F7:6F:B3:54,43.023926741950035,-83.69198376708526,"877 E 5th Ave Wind Mill St, Flint, Michigan 48503, United States"
54:D7:E3:F7:84:61,43.02142395655731,-83.70470425479787,"1 Hurley Plaza, Flint, Michigan 48503, United States"
FE:64:4B:0E:BC:85,42.97924857076465,-83.67408478014268,"3358 South Saginaw Street, Burton, Michigan 48529, United States"
54:D7:E3:F7:84:63,43.02142395655731,-83.70470425479787,"1 Hurley Plaza, Flint, Michigan 48503, United States"
7C:9A:54:D5:52:E2,43.0158669489398,-83.69091531426412,"500 Saginaw Street, Flint, Michigan 48502, United States"
7C:44:5E:A1:5B:CE,42.97927346537742,-83.67405766492448,"3354 South Saginaw Street, Burton, Michigan 48503, United States"
12:E8:A7:1B:D7:EF,43.02347214685976,-83.69680949251858,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
72:57:FF:53:05:EC,42.987699628829674,-83.7418918273115,"3267 Miller Road, Flint, Michigan 48503, United States"
54:16:D8:4D:9B:AA,42.98775610435852,-83.74200589711621,"3267 Miller Road, Flint, Michigan 48503, United States"
BE:8B:A9:5E:01:57,43.02376622419907,-83.69516078642809,"901 Chippewa Street, Flint, Michigan 48503, United States"
E0:22:23:CF:41:FF,42.984092315414536,-83.74868117088147,"3515 Miller Road, Flint, Michigan 48503, United States"
DE:34:26:8C:55:E4,43.024447481534914,-83.69618710204932,"521 Louisa Street, Flint, Michigan 48503, United States"
5E:9C:5C:97:9B:39,43.02087180747323,-83.69676366002571,"605 Garland Street, Flint, Michigan 48503, United States"
C0:C7:0A:54:08:63,43.02165768413626,-83.69966205882001,"309 West Fifth Avenue, Flint, Michigan 48503, United States"
58:D3:A3:AC:D6:DB,43.023499536743635,-83.69559963169304,"812 Root Street, Flint, Michigan 48503, United States"
54:33:C6:C6:D1:21,42.93798151586263,-83.72089486314567,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
8C:0F:6F:55:8B:38,42.98044996142044,-83.75891884643666,"4215 Miller Road, Flint, Michigan 48507, United States"
3E:56:EE:56:52:A7,42.98180049974276,-83.75658789594645,"4141 Miller Road, Flint, Michigan 48507, United States"
54:33:C6:C6:D1:25,42.937985690575886,-83.72088730304259,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
66:E0:03:7E:AD:7F,43.01998436271864,-83.69419767916494,"401 Martin Luther King Jr Avenue, Flint, Michigan 48502, United States"
CA:DA:AB:1E:05:E1,42.98125791824108,-83.75924403021345,"4200 Miller Road, Flint, Michigan 48507, United States"
94:B4:0F:16:19:E3,43.0165650268399,-83.69139264843247,"412 Saginaw Street, Flint, Michigan 48502, United States"
41:B5:69:C5:7D:5A,42.94688327677745,-83.72793463111313,"2474 Hill Road, Flint, Michigan 48507, United States"
60:A2:72:0F:6A:DB,42.9813519931522,-83.75930229318433,"4200 Miller Road, Flint, Michigan 48507, United States"
59:1C:44:89:B6:3F,42.97686403003247,-83.76822312806313,"4477 Miller Road, Flint, Michigan 48507, United States"
C0:C7:0A:90:77:56,43.02163312192135,-83.6997072833249,"309 West Fifth Avenue, Flint, Michigan 48503, United States"
16:67:BF:CF:87:C7,42.981372562328346,-83.75664595469534,"4141 Miller Road, Flint, Michigan 48507, United States"
66:0C:44:CE:73:A8,43.02346000008248,-83.69684733084102,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
53:1F:D5:F5:E0:05,43.02344433373915,-83.69682365724563,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
8E:8F:E0:BA:D5:C3,43.014419190283014,-83.68527758498809,"314 East Fourth Street, Flint, Michigan 48502, United States"
EE:55:A8:3A:76:E0,43.01569540948798,-83.69050326875222,"503 Saginaw Street, Flint, Michigan 48502, United States"
55:2F:3C:3B:38:AB,43.01473224083783,-83.68957630259465,"615 Saginaw Street, Flint, Michigan 48502, United States"
C5:22:BD:D2:66:C9,42.98157603386009,-83.75949687009113,"4200 Miller Road, Flint, Michigan 48507, United States"
EE:55:A8:B4:75:57,42.94411313333575,-83.72692050671053,"2374 Hill Road, Flint, Michigan 48507, United States"
EE:55:B8:2B:9D:3D,42.976805788570225,-83.76817504404856,"4477 Miller Road, Flint, Michigan 48507, United States"
3E:5C:C4:C3:CC:9C,43.02044909475573,-83.69457010595023,"511 Martin Luther King Jr Avenue, Flint, Michigan 48502, United States"
E2:55:A8:2B:9D:3D,42.976885811567385,-83.76816257746847,"4477 Miller Road, Flint, Michigan 48507, United States"
C4:49:BB:57:54:C6,43.02348121710262,-83.69679204732597,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
53:31:90:55:A4:31,43.023449671039984,-83.69678366014254,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
DE:9A:03:E1:4A:12,43.0191716141447,-83.70941944571929,"1201 Flushing Road, Flint, Michigan 48504, United States"
DE:B1:08:0B:64:BD,42.98937308857239,-83.67625305435983,"3725 South Saginaw Street, Flint, Michigan 48507, United States"
EF:86:47:EF:C2:2A,43.0238144542873,-83.69503942427437,"901 Chippewa Street, Flint, Michigan 48503, United States"
94:B4:0F:16:19:F3,43.016535084431,-83.69138382826375,"412 Saginaw Street, Flint, Michigan 48502, United States"
6E:B0:BB:96:3C:77,42.981702505048325,-83.75929043651793,"4200 Miller Road, Flint, Michigan 48507, United States"
15:73:ED:67:15:BB,43.02350498660344,-83.69680168389614,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
E2:55:B8:1E:6F:A5,43.017653687545874,-83.6925567232781,"West Union Street, Flint, Michigan 48502, United States"
C4:49:BB:5D:70:EE,43.02345006764472,-83.69679948683351,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
DF:C4:5F:28:9F:34,42.981634207773176,-83.75935462377755,"4200 Miller Road, Flint, Michigan 48507, United States"
2A:7B:11:5B:E2:CC,43.02341744661154,-83.69451792825603,"609 East Fifth Avenue, Flint, Michigan 48503, United States"
54:A2:74:D3:94:E2,42.98392116178876,-83.7486573475808,"3515 Miller Road, Flint, Michigan 48503, United States"
7A:3B:8D:4E:AD:66,42.98136212063113,-83.75931002405447,"4200 Miller Road, Flint, Michigan 48507, United States"
59:AE:6A:44:3D:74,42.98127128309737,-83.75667853742314,"4141 Miller Road, Flint, Michigan 48507, United States"
44:AC:85:D2:A6:27,43.019940862536615,-83.69389884063472,"401 Martin Luther King Jr Avenue, Flint, Michigan 48502, United States"
59:B2:88:2A:66:75,43.0212713800273,-83.70396268901781,"510 6th Avenue, Flint, Michigan 48503, United States"
58:19:F8:25:46:5A,42.97430288924503,-83.67582728748714,"1447 East Bristol Road, Burton, Michigan 48529, United States"
8E:E3:0E:BE:8A:38,43.01899059815155,-83.70681618991651,"1021 Flushing Road, Flint, Michigan 48504, United States"
F4:2E:7F:07:B1:B0,43.02145044245086,-83.70369928881527,"510 6th Avenue, Flint, Michigan 48503, United States"
54:D2:AC:D3:BE:AB,42.94669346405126,-83.72808836593425,"2474 Hill Road, Flint, Michigan 48507, United States"
12:BF:35:5C:19:3D,43.02377651472226,-83.69556619295965,"901 Chippewa Street, Flint, Michigan 48503, United States"
AC:DF:9F:A9:DC:DF,42.98842412536885,-83.74061262593747,"3243 Miller Road, Flint, Michigan 48503, United States"
54:D7:E3:F7:84:64,43.02142395655731,-83.70470425479787,"1 Hurley Plaza, Flint, Michigan 48503, United States"
7A:45:58:4D:C1:79,43.01462333604105,-83.68958026458101,"615 Saginaw Street, Flint, Michigan 48502, United States"
74:B6:B6:F4:DB:2B,42.99427610324959,-83.67736509085523,"3207 South Saginaw Street, Flint, Michigan 48503, United States"
73:C4:3A:0C:D6:F3,42.983973444202434,-83.74870889667407,"3515 Miller Road, Flint, Michigan 48503, United States"
43:84:27:96:E0:A0,43.024574921589796,-83.69733355727178,"1004 Avenue a, Flint, Michigan 48503, United States"
44:5C:E9:1E:4A:CD,43.01419825634135,-83.68386791541448,"808 Stevens Street, Flint, Michigan 48502, United States"
D0:4B:E5:5D:CC:4D,42.981390511914086,-83.75945017673658,"4200 Miller Road, Flint, Michigan 48507, United States"
60:8C:9E:3E:D8:EB,43.02398240129677,-83.69192005155155,"877 E 5th Ave Wind Mill St, Flint, Michigan 48503, United States"
75:31:5A:86:B0:31,43.02405256969901,-83.69185650505426,"877 East Fifth Avenue, Flint, Michigan 48503, United States"
5B:46:BE:22:44:28,43.02344666960183,-83.69695332824163,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
4B:7D:06:82:FE:56,42.98139095504392,-83.75955496888089,"4200 Miller Road, Flint, Michigan 48507, United States"
5B:59:EB:D9:33:26,42.98140307858801,-83.75956162724754,"4200 Miller Road, Flint, Michigan 48507, United States"
15:4A:52:63:97:30,43.014738033537476,-83.6897143712337,"615 Saginaw Street, Flint, Michigan 48502, United States"
7E:90:69:AF:22:E5,42.983921914465256,-83.74882102063333,"3515 Miller Road, Flint, Michigan 48503, United States"
6B:E7:51:AA:C3:86,43.02348276004738,-83.69665880110884,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
70:90:41:7B:94:13,43.01586538255061,-83.68873897850098,"626 Harrison Street, Flint, Michigan 48502, United States"
16:3E:C5:93:01:4E,42.9876726181988,-83.74195178792087,"3267 Miller Road, Flint, Michigan 48503, United States"
54:D7:E3:FA:72:92,43.021429552936915,-83.70467416281124,"1 Hurley Plaza, Flint, Michigan 48503, United States"
EC:ED:73:58:CC:0D,43.02352185859757,-83.69679794418991,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
68:10:9E:AE:BF:68,43.02083339453832,-83.69686961690667,"605 Garland Street, Flint, Michigan 48503, United States"
23:C3:D9:60:2C:A1,43.023454000147964,-83.69680503093733,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
E6:2D:C0:78:37:23,43.0240336690047,-83.6942962693913,"609 East Fifth Avenue, Flint, Michigan 48503, United States"
CA:8D:F0:E6:10:FD,42.98142899721129,-83.75946870324829,"4200 Miller Road, Flint, Michigan 48507, United States"
AD:0A:D1:B3:27:79,43.02067733946952,-83.69683842620141,"214 University Avenue, Flint, Michigan 48503, United States"
75:3B:A7:B3:69:20,43.01580936392775,-83.68752366331451,"615 Harrison Street, Flint, Michigan 48502, United States"
6E:DD:CF:36:72:3C,43.02166218681894,-83.70581095434214,"1033 Patrick Street, Flint, Michigan 48503, United States"
F4:2E:7F:03:E3:84,43.021442693424106,-83.7040812272131,"510 6th Avenue, Flint, Michigan 48503, United States"
D1:53:7C:43:93:96,43.02084230866639,-83.69725458677483,"618 Lyon Place, Flint, Michigan 48503, United States"
75:2A:F3:FB:F6:CC,42.98157427629933,-83.75949709721515,"4200 Miller Road, Flint, Michigan 48507, United States"
15:64:21:3F:05:59,42.983526120941406,-83.74967594871269,"3513 Miller Road, Flint, Michigan 48507, United States"
E7:74:AB:03:01:4F,43.02404466666666,-83.69185833333333,"877 E 5th Ave Wind Mill St, Flint, Michigan 48503, United States"
F4:2E:7F:04:7C:16,43.021295038288926,-83.70447487211521,"1 Hurley Plaza, Flint, Michigan 48503, United States"
75:53:3B:58:2B:AE,43.01455274970634,-83.68950350537891,"615 Saginaw Street, Flint, Michigan 48502, United States"
D4:DC:09:24:25:34,43.02096543092422,-83.69264812426727,"509 Harrison Street, Flint, Michigan 48502, United States"
D4:DC:09:25:CC:95,43.01754852912854,-83.69188241392617,"303 Saginaw Street, Flint, Michigan 48502, United States"
37:BF:10:3F:F4:C1,42.98767557290007,-83.74195037497611,"3267 Miller Road, Flint, Michigan 48503, United States"
34:54:B7:D3:CF:46,43.02353684265031,-83.69676799336229,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
60:8C:DF:86:00:5E,43.023445,-83.69685167038585,"814 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
75:41:80:F1:B5:AD,42.98833988513077,-83.74056301685093,"3243 Miller Road, Flint, Michigan 48503, United States"
13:23:E2:EE:25:13,43.02127955368019,-83.70431045160475,"1 Hurley Plaza, Flint, Michigan 48503, United States"
D4:DC:09:5F:42:02,43.020777223394916,-83.69254131261532,"509 Harrison Street, Flint, Michigan 48502, United States"
1E:05:01:F8:11:B8,43.023873754814886,-83.69218431707615,"877 East Fifth Avenue, Flint, Michigan 48503, United States"
1E:27:30:A8:9D:BB,43.02355050151207,-83.69679244144051,"818 Martin Luther King Jr Avenue, Flint, Michigan 48503, United States"
